entry_idx,exit_idx,side,entry_price,exit_price,sl,tp,size_usdc,pnl,pnl_pct,exit_reason
326,333,short,88986.09921999999,88255.49993706714,89386.92381670307,88237.85236659383,848.6193443620507,6.11876870734961,0.007210263056104845,tp
381,382,short,87501.69615999999,87004.46057221497,87785.26842020846,86987.06315958306,939.8670494938704,4.401004788468198,0.004682582276757326,tp
546,549,short,83387.91908,82912.22330623168,83659.07791130191,82895.6441773962,894.4120905780385,4.207862389818626,0.004704612598762142,tp
568,572,short,82686.05948000001,82104.7749636151,83009.72135392168,82088.35729215667,987.7734860774655,5.956292258055133,0.006030018361505215,tp
1070,1076,short,66177.76180000001,63537.455512846056,67524.12471863325,63524.75056273351,1038.6922839758602,40.402204071629825,0.03889718321289541,tp
1498,1521,short,69364.82426,68512.67876560893,69818.56051509251,68498.97896981497,1076.6813088010256,12.150327279166365,0.011284980225668418,tp
1610,1619,short,66808.03572,67231.52126805557,67218.07765252507,66028.04469494984,835.188396972863,-6.1293152517731135,-0.007338841480543543,sl
1889,1891,long,69128.823,69425.00825484049,68953.05198297635,69438.8960340473,983.6363641556583,3.2307936600299496,0.003284540687760384,tp
2995,2999,long,68639.92524,69101.2,68068.0357838987,69742.5284322026,832.3466871042161,4.761198425136827,0.005720210699343709,end_of_data
